"D1","Territorio","D2","Tipo dato","D7","Sesso","D8","Classe di età","D9","Paese di nascita","D10","Qualifica professionale","D13","Seleziona periodo","Value","Flag Codes","Flags"
"ITE3","Marche","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","1","maschi","Y15-29","15-29 anni","WORLD","Mondo","2","dirigente","2016","2016",0.13,,
"ITE3","Marche","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","1","maschi","Y15-29","15-29 anni","WORLD","Mondo","2","dirigente","2017","2017",0.08,,
"ITE3","Marche","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","NSP","non indicato","WORLD","Mondo","2","dirigente","2016","2016",2,,
"ITE3","Marche","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y15-29","15-29 anni","WORLD","Mondo","3","quadro","2016","2016",5.66,,
"ITE3","Marche","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y15-29","15-29 anni","WORLD","Mondo","3","quadro","2017","2017",4.17,,
"ITE3","Marche","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","3","non indicato","Y_GE15","15 anni e più","WORLD","Mondo","3","quadro","2016","2016",6,,
"ITE3","Marche","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","2","femmine","Y15-29","15-29 anni","WORLD","Mondo","4","impiegato","2016","2016",4288.64,,
"ITE3","Marche","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","2","femmine","Y15-29","15-29 anni","WORLD","Mondo","4","impiegato","2017","2017",4200.2,,
"ITE3","Marche","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y_GE50","50 anni e più","WORLD","Mondo","4","impiegato","2016","2016",20704.61,,
"ITE3","Marche","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y_GE50","50 anni e più","WORLD","Mondo","4","impiegato","2017","2017",21941.36,,
"ITE3","Marche","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y15-29","15-29 anni","IT","Italia","4","impiegato","2016","2016",6903.94,,
"ITE3","Marche","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y15-29","15-29 anni","IT","Italia","4","impiegato","2017","2017",6872.74,,
"ITE3","Marche","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","3","non indicato","NSP","non indicato","WORLD","Mondo","4","impiegato","2016","2016",137.13,,
"ITE3","Marche","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","1","maschi","Y_GE15","15 anni e più","WORLD","Mondo","6","operaio","2016","2016",112025.52,,
"ITE3","Marche","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","1","maschi","Y_GE15","15 anni e più","WORLD","Mondo","6","operaio","2017","2017",117184.09,,
"ITE3","Marche","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","1","maschi","Y_GE50","50 anni e più","WORLD","Mondo","6","operaio","2016","2016",33464.31,,
"ITE3","Marche","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","1","maschi","Y_GE50","50 anni e più","WORLD","Mondo","6","operaio","2017","2017",36321.81,,
"ITE3","Marche","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","1","maschi","Y15-29","15-29 anni","IT","Italia","6","operaio","2016","2016",11237.27,,
"ITE3","Marche","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","1","maschi","Y15-29","15-29 anni","IT","Italia","6","operaio","2017","2017",12172.07,,
"ITE3","Marche","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","2","femmine","Y_GE15","15 anni e più","IT","Italia","6","operaio","2016","2016",49546.58,,
"ITE3","Marche","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","2","femmine","Y_GE15","15 anni e più","IT","Italia","6","operaio","2017","2017",52482.57,,
"ITE3","Marche","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y15-29","15-29 anni","WORLD","Mondo","6","operaio","2016","2016",22394.33,,
"ITE3","Marche","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y15-29","15-29 anni","WORLD","Mondo","6","operaio","2017","2017",25160.75,,
"ITE3","Marche","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","3","non indicato","Y_GE15","15 anni e più","WORLD","Mondo","6","operaio","2016","2016",156.91,,
"ITE3","Marche","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","1","maschi","Y_GE15","15 anni e più","IT","Italia","7","apprendista","2016","2016",6667.73,,
"ITE3","Marche","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","1","maschi","Y_GE15","15 anni e più","IT","Italia","7","apprendista","2017","2017",7324.23,,
"ITE3","Marche","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","2","femmine","Y15-29","15-29 anni","WORLD","Mondo","7","apprendista","2016","2016",4724.92,,
"ITE3","Marche","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","2","femmine","Y15-29","15-29 anni","WORLD","Mondo","7","apprendista","2017","2017",5252.13,,
"ITE3","Marche","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y_GE50","50 anni e più","WORLD","Mondo","7","apprendista","2016","2016",0.35,,
"ITE3","Marche","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y_GE50","50 anni e più","WORLD","Mondo","7","apprendista","2017","2017",14.96,,
"ITE3","Marche","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y15-29","15-29 anni","IT","Italia","7","apprendista","2016","2016",10102.72,,
"ITE3","Marche","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y15-29","15-29 anni","IT","Italia","7","apprendista","2017","2017",11189.83,,
"ITE3","Marche","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","NSP","non indicato","NAL","Non allocato","99","totale","2016","2016",303.48,,
"ITE1","Toscana","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","3","non indicato","Y_GE15","15 anni e più","NAL","Non allocato","6","operaio","2016","2016",0.58,,
"ITE1","Toscana","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","2","femmine","Y30-49","30-49 anni","WORLD","Mondo","7","apprendista","2016","2016",1692.71,,
"ITE1","Toscana","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","2","femmine","Y30-49","30-49 anni","WORLD","Mondo","7","apprendista","2017","2017",1665.19,,
"ITE1","Toscana","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y30-49","30-49 anni","IT","Italia","7","apprendista","2016","2016",2576.59,,
"ITE1","Toscana","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y30-49","30-49 anni","IT","Italia","7","apprendista","2017","2017",2579.02,,
"ITG","Isole","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y_GE15","15 anni e più","EXT_EU","Extra Ue","99","totale","2016","2016",21426.4,,
"ITG","Isole","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y_GE15","15 anni e più","EXT_EU","Extra Ue","99","totale","2017","2017",22725.07,,
"ITG","Isole","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y_GE50","50 anni e più","EXT_EU","Extra Ue","99","totale","2016","2016",3699.56,,
"ITG","Isole","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y_GE50","50 anni e più","EXT_EU","Extra Ue","99","totale","2017","2017",4131.29,,
"ITF","Sud","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","1","maschi","Y15-29","15-29 anni","EU_FOR","Paesi Ue eccetto Italia","99","totale","2016","2016",5523.32,,
"ITF","Sud","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","1","maschi","Y15-29","15-29 anni","EU_FOR","Paesi Ue eccetto Italia","99","totale","2017","2017",4967.83,,
"ITF","Sud","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","2","femmine","Y30-49","30-49 anni","EU_FOR","Paesi Ue eccetto Italia","99","totale","2016","2016",14535.17,,
"ITF","Sud","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","2","femmine","Y30-49","30-49 anni","EU_FOR","Paesi Ue eccetto Italia","99","totale","2017","2017",14476.46,,
"ITF","Sud","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y_GE15","15 anni e più","EU_FOR","Paesi Ue eccetto Italia","27","altro dipendente","2016","2016",52.07,,
"ITF","Sud","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y_GE15","15 anni e più","EU_FOR","Paesi Ue eccetto Italia","27","altro dipendente","2017","2017",54.31,,
"ITF","Sud","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y30-49","30-49 anni","EU_FOR","Paesi Ue eccetto Italia","27","altro dipendente","2016","2016",34.42,,
"ITF","Sud","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y30-49","30-49 anni","EU_FOR","Paesi Ue eccetto Italia","27","altro dipendente","2017","2017",35.95,,
"ITF","Sud","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y_GE50","50 anni e più","EU_FOR","Paesi Ue eccetto Italia","27","altro dipendente","2016","2016",11.18,,
"ITF","Sud","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y_GE50","50 anni e più","EU_FOR","Paesi Ue eccetto Italia","27","altro dipendente","2017","2017",15.29,,
"ITG","Isole","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","2","femmine","Y15-29","15-29 anni","EU_FOR","Paesi Ue eccetto Italia","99","totale","2016","2016",1491.66,,
"ITG","Isole","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","2","femmine","Y15-29","15-29 anni","EU_FOR","Paesi Ue eccetto Italia","99","totale","2017","2017",1359.93,,
"ITG","Isole","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y30-49","30-49 anni","EU_FOR","Paesi Ue eccetto Italia","99","totale","2016","2016",13009.32,,
"ITG","Isole","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y30-49","30-49 anni","EU_FOR","Paesi Ue eccetto Italia","99","totale","2017","2017",12638.7,,
"ITF1","Abruzzo","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","1","maschi","Y_GE50","50 anni e più","IT","Italia","3","quadro","2016","2016",626.62,,
"ITF1","Abruzzo","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","1","maschi","Y_GE50","50 anni e più","IT","Italia","3","quadro","2017","2017",683.2,,
"ITF1","Abruzzo","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","2","femmine","Y15-29","15-29 anni","WORLD","Mondo","99","totale","2016","2016",11882.89,,
"ITF1","Abruzzo","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","2","femmine","Y15-29","15-29 anni","WORLD","Mondo","99","totale","2017","2017",12760.09,,
"ITF1","Abruzzo","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y30-49","30-49 anni","WORLD","Mondo","99","totale","2016","2016",113441.94,,
"ITF1","Abruzzo","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y30-49","30-49 anni","WORLD","Mondo","99","totale","2017","2017",114052.84,,
"ITF1","Abruzzo","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y_GE50","50 anni e più","WORLD","Mondo","99","totale","2016","2016",52467.88,,
"ITF1","Abruzzo","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y_GE50","50 anni e più","WORLD","Mondo","99","totale","2017","2017",57448.31,,
"ITF1","Abruzzo","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y15-29","15-29 anni","IT","Italia","99","totale","2016","2016",25891.14,,
"ITF1","Abruzzo","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y15-29","15-29 anni","IT","Italia","99","totale","2017","2017",27515.2,,
"ITF2","Molise","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","1","maschi","Y_GE15","15 anni e più","WORLD","Mondo","2","dirigente","2016","2016",34.83,,
"ITF2","Molise","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","1","maschi","Y_GE15","15 anni e più","WORLD","Mondo","2","dirigente","2017","2017",36.7,,
"ITF2","Molise","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","1","maschi","Y_GE50","50 anni e più","WORLD","Mondo","2","dirigente","2016","2016",26.87,,
"ITF2","Molise","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","1","maschi","Y_GE50","50 anni e più","WORLD","Mondo","2","dirigente","2017","2017",27.66,,
"ITF2","Molise","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","2","femmine","Y_GE15","15 anni e più","IT","Italia","2","dirigente","2016","2016",5.58,,
"ITF2","Molise","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","2","femmine","Y_GE15","15 anni e più","IT","Italia","2","dirigente","2017","2017",5.84,,
"ITF2","Molise","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","2","femmine","Y_GE50","50 anni e più","IT","Italia","2","dirigente","2016","2016",2.58,,
"ITF2","Molise","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","2","femmine","Y_GE50","50 anni e più","IT","Italia","2","dirigente","2017","2017",2,,
"ITF2","Molise","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","1","maschi","Y_GE15","15 anni e più","IT","Italia","3","quadro","2016","2016",59.55,,
"ITF2","Molise","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","1","maschi","Y_GE15","15 anni e più","IT","Italia","3","quadro","2017","2017",56.64,,
"ITF2","Molise","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","1","maschi","Y_GE50","50 anni e più","IT","Italia","3","quadro","2016","2016",35.45,,
"ITF2","Molise","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","1","maschi","Y_GE50","50 anni e più","IT","Italia","3","quadro","2017","2017",33.13,,
"ITF2","Molise","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y_GE15","15 anni e più","IT","Italia","4","impiegato","2016","2016",6846.49,,
"ITF2","Molise","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y_GE15","15 anni e più","IT","Italia","4","impiegato","2017","2017",6994.94,,
"ITF2","Molise","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y_GE50","50 anni e più","IT","Italia","4","impiegato","2016","2016",1652.56,,
"ITF2","Molise","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y_GE50","50 anni e più","IT","Italia","4","impiegato","2017","2017",1820.85,,
"ITF2","Molise","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","1","maschi","Y_GE15","15 anni e più","IT","Italia","6","operaio","2016","2016",12527.9,,
"ITF2","Molise","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","1","maschi","Y_GE15","15 anni e più","IT","Italia","6","operaio","2017","2017",12917.23,,
"ITF2","Molise","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","1","maschi","Y_GE50","50 anni e più","IT","Italia","6","operaio","2016","2016",3958.46,,
"ITF2","Molise","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","1","maschi","Y_GE50","50 anni e più","IT","Italia","6","operaio","2017","2017",4193.61,,
"ITF2","Molise","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y30-49","30-49 anni","WORLD","Mondo","99","totale","2016","2016",16915.72,,
"ITF2","Molise","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y30-49","30-49 anni","WORLD","Mondo","99","totale","2017","2017",17148.45,,
"ITF2","Molise","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","1","maschi","Y30-49","30-49 anni","WORLD","Mondo","27","altro dipendente","2016","2016",42.22,,
"ITF2","Molise","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","1","maschi","Y30-49","30-49 anni","WORLD","Mondo","27","altro dipendente","2017","2017",37.82,,
"ITF2","Molise","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","2","femmine","Y30-49","30-49 anni","IT","Italia","27","altro dipendente","2016","2016",21.39,,
"ITF2","Molise","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","2","femmine","Y30-49","30-49 anni","IT","Italia","27","altro dipendente","2017","2017",20.15,,
"ITE4","Lazio","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","3","non indicato","NSP","non indicato","WORLD","Mondo","2","dirigente","2016","2016",3.08,,
"ITE4","Lazio","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","3","non indicato","NSP","non indicato","WORLD","Mondo","2","dirigente","2017","2017",4,,
"ITE4","Lazio","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","NSP","non indicato","WORLD","Mondo","3","quadro","2016","2016",5.04,,
